QID,Prediction
Q11647,是是是是是，
Q11648,是是是是，
Q11649,检查更换，
Q11650,是是是，
Q11651,是是是是，
Q11652,是是是是，
Q11653,检查更换，
Q11654,检查更换，
Q11655,是是是，
Q11656,是是是的，
Q11657,检查更换，
Q11658,检查是是，
Q11659,是是是是是是的，
Q11660,是是是是的，
Q11661,是是是，
Q11662,检查更换，
Q11663,是是是的，
Q11664,是是是的，
Q11665,是是是是，
Q11666,检查是是，可以
Q11667,检查更换，
Q11668,是是是是的，
Q11669,是是是是的，
Q11670,检查更换，
Q11671,检查是的，
Q11672,是是是是的，
Q11673,检查是是，
Q11674,是是是是的，
Q11675,检查更换，
Q11676,是是是的，
Q11677,是是是是，
Q11678,是是是是的，是的，是的，是的，可以，是的，是的，是的，是的，可以，是的，是的，是的，
Q11679,是是是的，
Q11680,检查更换，
Q11681,是是是是是的，可以，是的，
Q11682,是是是是，
Q11683,检查更换，
Q11684,检查更换，
Q11685,是是是是是，
Q11686,是是是是，
Q11687,检查是是的，
Q11688,是是是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，
Q11689,检查更换，
Q11690,是是是是是，
Q11691,检查是是，
Q11692,是是是是的，可以，是的，是的，可以，是的，是的，可以，是的，是的，可以，是的，是的，可以，
Q11693,是是是是是，
Q11694,是是是是是，
Q11695,检查更换，
Q11696,是是是的，
Q11697,是是是是，
Q11698,检查更换，
Q11699,检查是的，
Q11700,检查更换，
Q11701,是是是是，
Q11702,是是是是的，
Q11703,检查更换，
Q11704,检查更换，
Q11705,是是是是是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，
Q11706,是是是，可以，
Q11707,检查更换，
Q11708,检查是是，
Q11709,是是是，
Q11710,检查更换，
Q11711,是是是是是，
Q11712,是是是是，
Q11713,检查更换，
Q11714,是是是，
Q11715,是是是是，
Q11716,是是是是，
Q11717,检查更换，
Q11718,检查更换，
Q11719,是是是，
Q11720,是是是的，
Q11721,检查更换，
Q11722,检查是是，
Q11723,是是是是是是的，
Q11724,是是是是的，
Q11725,是是是，
Q11726,检查更换，
Q11727,是是是的，
Q11728,是是是的，
Q11729,是是是是，
Q11730,检查是是，可以
Q11731,检查更换，
Q11732,是是是是的，
Q11733,是是是是的，
Q11734,检查更换，
Q11735,检查是的，
Q11736,是是是是的，
Q11737,检查是是，
Q11738,是是是是的，
Q11739,检查更换，
Q11740,是是是的，
Q11741,是是是是，
Q11742,是是是是的，是的，是的，是的，可以，是的，是的，是的，是的，可以，是的，是的，是的，
Q11743,是是是的，
Q11744,检查更换，
Q11745,是是是是是的，可以，是的，
Q11746,是是是是，
Q11747,检查更换，
Q11748,检查更换，
Q11749,是是是是是，
Q11750,是是是是，
Q11751,检查是是的，
Q11752,是是是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，
Q11753,检查更换，
Q11754,是是是是是，
Q11755,检查是是，
Q11756,是是是是的，可以，是的，是的，可以，是的，是的，可以，是的，是的，可以，是的，是的，可以，
Q11757,是是是是是，
Q11758,是是是是是，
Q11759,检查更换，
Q11760,是是是的，
Q11761,是是是是，
Q11762,检查更换，
Q11763,检查是的，
Q11764,检查更换，
Q11765,是是是是，
Q11766,是是是是的，
Q11767,检查更换，
Q11768,检查更换，
Q11769,是是是是是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，
Q11770,是是是，可以，
Q11771,检查更换，
Q11772,检查是是，
Q11773,是是是，
Q11774,检查更换，
Q11775,是是是是是，
Q11776,是是是是，
Q11777,检查更换，
Q11778,是是是，
Q11779,是是是是，
Q11780,是是是是，
Q11781,检查更换，
Q11782,检查更换，
Q11783,是是是，
Q11784,是是是的，
Q11785,检查更换，
Q11786,检查是是，
Q11787,是是是是是是的，
Q11788,是是是是的，
Q11789,是是是，
Q11790,检查更换，
Q11791,是是是的，
Q11792,是是是的，
Q11793,是是是是，
Q11794,检查是是，可以
Q11795,检查更换，
Q11796,是是是是的，
Q11797,是是是是的，
Q11798,检查更换，
Q11799,检查是的，
Q11800,是是是是的，
Q11801,检查是是，
Q11802,是是是是的，
Q11803,检查更换，
Q11804,是是是的，
Q11805,是是是是，
Q11806,是是是是的，是的，是的，是的，可以，是的，是的，是的，是的，可以，是的，是的，是的，
Q11807,是是是的，
Q11808,检查更换，
Q11809,是是是是是的，可以，是的，
Q11810,是是是是，
Q11811,检查更换，
Q11812,检查更换，
Q11813,是是是是是，
Q11814,是是是是，
Q11815,检查是是的，
Q11816,是是是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，
Q11817,检查更换，
Q11818,是是是是是，
Q11819,检查是是，
Q11820,是是是是的，可以，是的，是的，可以，是的，是的，可以，是的，是的，可以，是的，是的，可以，
Q11821,是是是是是，
Q11822,是是是是是，
Q11823,检查更换，
Q11824,是是是的，
Q11825,是是是是，
Q11826,检查更换，
Q11827,检查是的，
Q11828,检查更换，
Q11829,是是是是，
Q11830,是是是是的，
Q11831,检查更换，
Q11832,检查更换，
Q11833,是是是是是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，
Q11834,是是是，可以，
Q11835,检查更换，
Q11836,检查是是，
Q11837,是是是，
Q11838,检查更换，
Q11839,是是是是是，
Q11840,是是是是，
Q11841,检查更换，
Q11842,是是是，
Q11843,是是是是，
Q11844,是是是是，
Q11845,检查更换，
Q11846,检查更换，
Q11847,是是是，
Q11848,是是是的，
Q11849,检查更换，
Q11850,检查是是，
Q11851,是是是是是是的，
Q11852,是是是是的，
Q11853,是是是，
Q11854,检查更换，
Q11855,是是是的，
Q11856,是是是的，
Q11857,是是是是，
Q11858,检查是是，可以
Q11859,检查更换，
Q11860,是是是是的，
Q11861,是是是是的，
Q11862,检查更换，
Q11863,检查是的，
Q11864,是是是是的，
Q11865,检查是是，
Q11866,是是是是的，
Q11867,检查更换，
Q11868,是是是的，
Q11869,是是是是，
Q11870,是是是是的，是的，是的，是的，可以，是的，是的，是的，是的，可以，是的，是的，是的，
Q11871,是是是的，
Q11872,检查更换，
Q11873,是是是是是的，可以，是的，
Q11874,是是是是，
Q11875,检查更换，
Q11876,检查更换，
Q11877,是是是是是，
Q11878,是是是是，
Q11879,检查是是的，
Q11880,是是是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，
Q11881,检查更换，
Q11882,是是是是是，
Q11883,检查是是，
Q11884,是是是是的，可以，是的，是的，可以，是的，是的，可以，是的，是的，可以，是的，是的，可以，
Q11885,是是是是是，
Q11886,是是是是是，
Q11887,检查更换，
Q11888,是是是的，
Q11889,是是是是，
Q11890,检查更换，
Q11891,检查是的，
Q11892,检查更换，
Q11893,是是是是，
Q11894,是是是是的，
Q11895,检查更换，
Q11896,检查更换，
Q11897,是是是是是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，
Q11898,是是是，可以，
Q11899,检查更换，
Q11900,检查是是，
Q11901,是是是，
Q11902,检查更换，
Q11903,是是是是是，
Q11904,是是是是，
Q11905,检查更换，
Q11906,是是是，
Q11907,是是是是，
Q11908,是是是是，
Q11909,检查更换，
Q11910,检查更换，
Q11911,是是是，
Q11912,是是是的，
Q11913,检查更换，
Q11914,检查是是，
Q11915,是是是是是是的，
Q11916,是是是是的，
Q11917,是是是，
Q11918,检查更换，
Q11919,是是是的，
Q11920,是是是的，
Q11921,是是是是，
Q11922,检查是是，可以
Q11923,检查更换，
Q11924,是是是是的，
Q11925,是是是是的，
Q11926,检查更换，
Q11927,检查是的，
Q11928,是是是是的，
Q11929,检查是是，
Q11930,是是是是的，
Q11931,检查更换，
Q11932,是是是的，
Q11933,是是是是，
Q11934,是是是是的，是的，是的，是的，可以，是的，是的，是的，是的，可以，是的，是的，是的，
Q11935,是是是的，
Q11936,检查更换，
Q11937,是是是是是的，可以，是的，
Q11938,是是是是，
Q11939,检查更换，
Q11940,检查更换，
Q11941,是是是是是，
Q11942,是是是是，
Q11943,检查是是的，
Q11944,是是是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，
Q11945,检查更换，
Q11946,是是是是是，
Q11947,检查是是，
Q11948,是是是是的，可以，是的，是的，可以，是的，是的，可以，是的，是的，可以，是的，是的，可以，
Q11949,是是是是是，
Q11950,是是是是是，
Q11951,检查更换，
Q11952,是是是的，
Q11953,是是是是，
Q11954,检查更换，
Q11955,检查是的，
Q11956,检查更换，
Q11957,是是是是，
Q11958,是是是是的，
Q11959,检查更换，
Q11960,检查更换，
Q11961,是是是是是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，
Q11962,是是是，可以，
Q11963,检查更换，
Q11964,检查是是，
Q11965,是是是，
Q11966,检查更换，
Q11967,是是是是是，
Q11968,是是是是，
Q11969,检查更换，
Q11970,是是是，
Q11971,是是是是，
Q11972,是是是是，
Q11973,检查更换，
Q11974,检查更换，
Q11975,是是是，
Q11976,是是是的，
Q11977,检查更换，
Q11978,检查是是，
Q11979,是是是是是是的，
Q11980,是是是是的，
Q11981,是是是，
Q11982,检查更换，
Q11983,是是是的，
Q11984,是是是的，
Q11985,是是是是，
Q11986,检查是是，可以
Q11987,检查更换，
Q11988,是是是是的，
Q11989,是是是是的，
Q11990,检查更换，
Q11991,检查是的，
Q11992,是是是是的，
Q11993,检查是是，
Q11994,是是是是的，
Q11995,检查更换，
Q11996,是是是的，
Q11997,是是是是，
Q11998,是是是是的，是的，是的，是的，可以，是的，是的，是的，是的，可以，是的，是的，是的，
Q11999,是是是的，
Q12000,检查更换，
Q12001,是是是是是的，可以，是的，
Q12002,是是是是，
Q12003,检查更换，
Q12004,检查更换，
Q12005,是是是是是，
Q12006,是是是是，
Q12007,检查是是的，
Q12008,是是是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，
Q12009,检查更换，
Q12010,是是是是是，
Q12011,检查是是，
Q12012,是是是是的，可以，是的，是的，可以，是的，是的，可以，是的，是的，可以，是的，是的，可以，
Q12013,是是是是是，
Q12014,是是是是是，
Q12015,检查更换，
Q12016,是是是的，
Q12017,是是是是，
Q12018,检查更换，
Q12019,检查是的，
Q12020,检查更换，
Q12021,是是是是，
Q12022,是是是是的，
Q12023,检查更换，
Q12024,检查更换，
Q12025,是是是是是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，是的，
Q12026,是是是，可以，
Q12027,检查更换，
Q12028,检查是是，
Q12029,是是是，
Q12030,检查更换，
Q12031,是是是是是，
Q12032,是是是是，
Q12033,检查更换，
Q12034,是是是，
Q12035,是是是是，
Q12036,是是是是，
Q12037,检查更换，
Q12038,检查更换，
Q12039,是是是，
Q12040,是是是的，
Q12041,检查更换，
Q12042,检查是是，
Q12043,是是是是是是的，
Q12044,是是是是的，
Q12045,是是是，
Q12046,检查更换，
Q12047,是是是的，
Q12048,是是是的，
Q12049,是是是是，
Q12050,检查是是，可以
Q12051,检查更换，
Q12052,是是是是的，
Q12053,是是是是的，
Q12054,检查更换，
Q12055,检查是的，
Q12056,是是是是的，
Q12057,检查是是，
Q12058,是是是是的，
Q12059,检查更换，
Q12060,是是是的，
Q12061,是是是是，
Q12062,是是是是的，是的，是的，是的，可以，是的，是的，是的，是的，可以，是的，是的，是的，
Q12063,是是是的，
Q12064,检查更换，
Q12065,是是是是是的，可以，是的，
Q12066,是是是是，
Q12067,检查更换，
Q12068,检查更换，
Q12069,是是是是是，
Q12070,是是是是，
Q12071,检查是是的，
Q12072,是是是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，可以，是的，
